customer_id,age,gender,region,plan_type,months_active,monthly_fee,medical_consultations,app_clashes,primary_device,days_since_last_sync,promocode_applied,target_churn,expected_health_ltv
215406bc-ec5c-48ab,66.0,Male,West,Basic,68.0,81.57,16.0,3.0,Mobile,5.0,0.0,1,7147.76
696877c9-360b-4058,71.0,Female,North,Basic,40.0,61.43,7.0,3.0,Mobile,8.0,1.0,1,3301.31
e33990e3-cba4-4850,18.0,Female,West,Basic,47.0,18.63,10.0,1.0,Desktop,1.0,1.0,1,1757.61
2cdb4954-2f6a-4daf,47.0,Female,West,Basic,1.0,41.31,10.0,1.0,Desktop,5.0,0.0,1,862.38
c9253e9a-1c7e-4c30,41.0,Female,West,Premium,28.0,80.05,5.0,2.0,Desktop,24.0,1.0,1,4938.42
2b5d79ce-cfe9-4706,27.0,Male,West,Standard,52.0,16.36,10.0,0.0,Desktop,0.0,0.0,0,2343.39
be877b1a-3e38-4030,51.0,Female,West,Basic,12.0,58.06,5.0,1.0,Tablet,0.0,0.0,1,1357.49
4af21977-9cd3-4659,30.0,Male,East,Basic,6.0,18.74,9.0,8.0,Mobile,1.0,0.0,1,943.18
aadba614-eb31-4d51,18.0,Female,North,Standard,23.0,66.79,14.0,4.0,Desktop,1.0,1.0,1,2846.04
e2eb0e9d-5a4d-4295,31.0,Female,North,Standard,29.0,69.22,7.0,2.0,Desktop,6.0,0.0,1,3495.68
d89d7523-486a-4ccc,43.0,Male,West,Premium,18.0,41.13,9.0,1.0,Desktop,12.0,0.0,1,2401.54
d078fa8c-00fc-43b8,32.0,Male,North,Basic,62.0,,7.0,6.0,Mobile,1.0,1.0,1,3761.45
9e21be13-6790-41b4,49.0,Male,West,Standard,25.0,15.87,13.0,1.0,Tablet,4.0,1.0,0,1954.32
45122083-9446-4869,40.0,Female,West,Standard,22.0,45.88,10.0,1.0,Mobile,3.0,1.0,1,2176.57
4ceb84ce-20f8-45f8,40.0,Female,West,Standard,45.0,36.05,6.0,3.0,Mobile,7.0,1.0,1,2540.6
f1d225b0-da40-4338,34.0,Male,West,Standard,22.0,56.71,7.0,1.0,Mobile,13.0,1.0,1,2565.62
733fb670-fb0e-4787,36.0,Female,West,Basic,28.0,64.46,11.0,1.0,Desktop,26.0,0.0,1,2887.27
653950c8-3a0f-4ea7,26.0,Female,South,Standard,69.0,74.81,13.0,0.0,Desktop,8.0,0.0,0,7370.07
795a4c38-9975-437a,31.0,Female,South,Basic,53.0,19.31,8.0,4.0,Tablet,,0.0,1,1330.51
ea669004-9902-4306,69.0,Female,West,Basic,15.0,92.65,4.0,0.0,Mobile,2.0,0.0,0,2233.46
55429d66-1987-4c53,47.0,Male,West,Standard,65.0,93.43,8.0,0.0,Mobile,3.0,0.0,0,8346.59
136986bd-2df4-42d8,18.0,Female,West,Basic,15.0,36.47,6.0,1.0,Mobile,1.0,0.0,1,714.91
fb49391d-ce03-4526,22.0,Female,East,Basic,61.0,50.68,2.0,0.0,Desktop,11.0,1.0,1,3559.82
2996e18d-4d84-4838,62.0,Male,East,Standard,21.0,72.89,10.0,0.0,Desktop,4.0,0.0,0,3542.25
081300d6-30e9-4b88,51.0,Male,West,Basic,49.0,92.72,9.0,4.0,Desktop,3.0,0.0,1,5632.02
5b41bc4d-1042-464e,33.0,Male,North,Basic,70.0,46.68,8.0,3.0,Tablet,11.0,0.0,1,3815.15
124a2514-6dba-441c,60.0,Female,North,Standard,55.0,86.84,8.0,1.0,Mobile,5.0,0.0,0,6828.36
a02ba195-957e-43b2,37.0,Male,East,Basic,57.0,77.29,7.0,1.0,Mobile,0.0,1.0,1,4753.46
c1d70fdf-9a68-4521,47.0,Male,North,Basic,59.0,24.77,7.0,0.0,Desktop,2.0,1.0,0,2732.1
2edb2204-5079-4eac,59.0,Female,West,Premium,40.0,42.44,15.0,0.0,Desktop,4.0,1.0,0,4764.93
fb022cf7-4af7-4ddc,44.0,Male,South,Basic,34.0,93.95,10.0,7.0,Desktop,,1.0,1,3679.46
d8cd6c24-f213-4b50,32.0,Female,South,Standard,66.0,94.38,10.0,0.0,Mobile,26.0,1.0,1,8901.81
a859329b-a2a2-4bbd,21.0,Female,West,Basic,70.0,28.71,9.0,1.0,Desktop,3.0,0.0,0,2436.54
83746bf5-cedb-4b13,35.0,Female,North,Basic,38.0,43.76,6.0,3.0,Mobile,,0.0,1,2372.4
60c695c2-318d-4c55,30.0,Female,North,Basic,54.0,92.89,11.0,0.0,Desktop,1.0,0.0,1,5587.15
756412ec-d343-48e7,42.0,Female,West,Basic,48.0,55.8,3.0,0.0,Mobile,5.0,1.0,0,3657.02
12f27c1d-e69c-46b5,57.0,Female,East,Basic,36.0,,9.0,1.0,Desktop,9.0,1.0,1,3473.55
a303e1f8-25c3-4e50,45.0,Female,East,Standard,24.0,52.88,5.0,1.0,Tablet,1.0,0.0,0,2486.1
b1089161-e6dc-433d,25.0,Male,South,Basic,53.0,19.6,3.0,2.0,Mobile,9.0,1.0,1,1216.92
b275356a-54db-45aa,44.0,Female,North,Premium,46.0,91.68,7.0,1.0,Desktop,4.0,1.0,1,7994.97
19c286de-0a10-4e7c,34.0,Male,North,Basic,56.0,44.51,6.0,5.0,Desktop,,0.0,1,2686.17
3b866823-4bc0-4cf0,46.0,Male,East,Basic,32.0,74.28,6.0,1.0,Mobile,0.0,1.0,1,3208.04
068355f4-c873-4572,62.0,Male,South,Basic,64.0,15.13,9.0,1.0,Desktop,11.0,0.0,1,2038.59
3c222004-1f6c-497d,29.0,Female,North,Standard,36.0,31.02,8.0,0.0,Tablet,30.0,0.0,1,2070.06
69412682-6647-4df1,30.0,Male,South,Basic,34.0,19.81,10.0,0.0,Mobile,7.0,0.0,1,1347.73
0d87359e-bb3d-4e4a,46.0,Male,South,Standard,40.0,51.21,5.0,1.0,Desktop,7.0,1.0,1,3394.81
cbee8f71-f252-4ebb,50.0,Male,North,Standard,14.0,22.2,4.0,0.0,Mobile,5.0,0.0,1,1167.53
713e70bb-65d2-4d3d,56.0,Male,North,Basic,28.0,67.81,5.0,0.0,Tablet,3.0,1.0,1,2903.09
c2a4eba9-a0c8-4b3c,45.0,Female,North,Standard,5.0,40.27,8.0,4.0,Desktop,12.0,0.0,1,716.35
04201216-0c21-4aec,53.0,Female,East,Premium,70.0,71.36,5.0,0.0,Mobile,4.0,1.0,0,9108.62
671874ba-6bf7-42a1,32.0,Male,North,Standard,8.0,,10.0,3.0,Mobile,5.0,0.0,1,1626.28
d07c104d-d672-4d18,58.0,Male,West,Standard,31.0,78.57,12.0,1.0,Desktop,16.0,1.0,1,4105.31
f4ab47dd-5612-45c1,22.0,Female,South,Basic,44.0,89.85,7.0,0.0,Tablet,2.0,0.0,1,5016.88
0df84ada-c19c-4256,35.0,MALE,West,Basic,54.0,93.1,10.0,2.0,Desktop,19.0,0.0,1,5931.23
5d2aec96-a0e8-4abb,35.0,Male,South,Standard,53.0,38.83,3.0,0.0,Mobile,11.0,0.0,0,3248.15
b7c5cb8c-1176-48fc,47.0,Female,East,Basic,67.0,87.95,12.0,1.0,Mobile,7.0,1.0,0,7342.86
dbe69629-9350-46e0,38.0,Female,North,Standard,56.0,65.16,5.0,0.0,Mobile,9.0,0.0,0,5463.91
eabb96bd-36a9-4e62,31.0,Female,East,Premium,23.0,81.45,9.0,1.0,Desktop,2.0,1.0,0,4147.69
d18d281e-f0f1-404c,47.0,Male,East,Standard,30.0,50.43,4.0,0.0,Desktop,12.0,0.0,1,3040.63
cf5ce474-be9c-4ee7,42.0,Male,South,Basic,29.0,60.22,11.0,0.0,Mobile,0.0,0.0,0,2950.1
1ffc2851-0b9f-45cb,51.0,Male,West,Basic,15.0,24.11,5.0,0.0,Desktop,2.0,0.0,1,1047.28
5074c983-6e2b-4f4c,29.0,Female,East,Premium,41.0,47.39,10.0,3.0,Desktop,2.0,0.0,1,4653.28
e4a39edb-7157-4054,32.0,Female,North,Basic,26.0,22.64,11.0,4.0,Desktop,18.0,0.0,1,1878.52
c6e56676-7b73-4a57,39.0,Male,North,Standard,14.0,54.01,6.0,1.0,Tablet,14.0,0.0,1,2044.95
0ad2ab10-e313-48b5,37.0,Male,West,Basic,25.0,41.94,9.0,1.0,Mobile,1.0,0.0,1,1907.48
dd7059fb-d3fd-46df,37.0,Male,North,Premium,58.0,65.58,6.0,2.0,Mobile,6.0,0.0,1,6834.52
4f1d1988-c091-42d2,40.0,Male,East,Basic,68.0,92.94,8.0,0.0,Mobile,10.0,0.0,0,7026.5
2ac7acd2-73ae-4f20,24.0,Female,West,Standard,5.0,55.94,8.0,0.0,Tablet,5.0,0.0,0,485.72
8096cbe6-423a-4128,33.0,Male,South,Basic,49.0,68.22,11.0,0.0,Desktop,5.0,1.0,0,4289.6
abd561ec-f2b0-40e8,58.0,Male,East,Standard,38.0,50.23,8.0,1.0,Tablet,4.0,0.0,1,3684.92
47c781a7-e158-4eaf,43.0,female,North,Standard,8.0,89.07,13.0,1.0,Mobile,0.0,0.0,0,2299.59
8f10e414-8686-41ab,41.0,Male,West,Basic,34.0,84.96,7.0,0.0,Desktop,6.0,1.0,0,3288.83
733a4264-4d5c-497e,42.0,Female,North,Standard,23.0,66.93,9.0,3.0,Mobile,7.0,1.0,1,2892.31
2b7e4403-b948-4fc8,35.0,Male,East,Basic,53.0,29.97,10.0,2.0,Mobile,11.0,0.0,0,2724.83
592eaf20-15b2-4dba,57.0,Female,South,Basic,26.0,59.19,9.0,0.0,Desktop,5.0,0.0,1,2429.95
cf265a5d-3cdd-4a07,53.0,Female,West,Basic,51.0,31.98,10.0,2.0,Mobile,1.0,0.0,1,2506.93
e9a6e376-15b1-4baa,33.0,Male,North,Basic,50.0,90.56,4.0,3.0,Desktop,15.0,0.0,1,4793.76
00786a5b-3764-4068,31.0,Male,West,Basic,39.0,68.67,9.0,2.0,Desktop,1.0,0.0,1,2920.89
aa969a3a-e1f3-411b,22.0,Male,East,Basic,20.0,79.36,5.0,1.0,Mobile,4.0,0.0,1,1887.13
434b58da-439f-4e73,52.0,Female,North,Standard,31.0,72.17,11.0,4.0,Mobile,7.0,0.0,1,4063.72
a0352ce7-b527-4f50,30.0,Female,West,Basic,12.0,15.96,12.0,2.0,Desktop,10.0,1.0,1,760.89
a1424a49-4845-4631,49.0,Female,West,Basic,7.0,87.07,6.0,0.0,Mobile,1.0,1.0,0,952.08
d3e9eee1-d77a-4c31,,Female,South,Basic,20.0,42.88,11.0,3.0,Tablet,0.0,0.0,1,2011.85
f703925a-977b-4907,52.0,Male,East,Standard,4.0,30.14,8.0,9.0,Desktop,5.0,0.0,1,1328.55
dbcd77e8-903b-4e9d,38.0,Female,South,Basic,50.0,55.61,3.0,3.0,Mobile,6.0,1.0,1,3441.19
f861e307-b338-43eb,65.0,Female,South,STANDARD,59.0,50.52,4.0,2.0,Mobile,7.0,0.0,1,4171.64
903ec1d7-d9f4-4a30,,Female,North,Basic,9.0,60.05,13.0,3.0,Mobile,3.0,0.0,1,1614.78
9bff91b2-bad9-44db,25.0,Female,North,Standard,31.0,77.42,4.0,0.0,Desktop,6.0,0.0,0,3754.81
7d908440-7911-4ee8,27.0,Female,West,Standard,53.0,31.13,10.0,7.0,Mobile,5.0,1.0,1,3303.3
2243bd19-6d4b-43cf,32.0,Female,East,Basic,48.0,69.02,11.0,1.0,Mobile,4.0,0.0,0,4324.21
f9fedd2d-9315-4430,36.0,Male,West,Basic,14.0,30.6,7.0,1.0,Tablet,,0.0,1,1358.47
82dd338c-3ef4-430f,24.0,female,West,Basic,40.0,38.58,10.0,2.0,Mobile,3.0,1.0,1,2292.34
1d2fe8db-3ac5-4cae,32.0,Male,East,Basic,26.0,41.02,10.0,2.0,Mobile,22.0,0.0,0,2085.51
a8f3fc8b-48db-4aa0,33.0,Male,East,Standard,38.0,44.6,10.0,0.0,Mobile,2.0,1.0,1,3561.71
ff091018-4383-443b,38.0,Female,West,Basic,38.0,20.98,8.0,1.0,Tablet,16.0,0.0,1,1328.11
9fa90559-2fc3-43b8,68.0,Female,North,Standard,43.0,56.28,13.0,2.0,Desktop,10.0,1.0,0,5039.25
858a8791-8667-445f,41.0,Female,South,Basic,40.0,76.94,11.0,1.0,Mobile,,0.0,1,3994.18
1df34b94-e4e7-4cf7,68.0,Female,East,Premium,57.0,58.52,9.0,0.0,Desktop,11.0,1.0,0,6903.99
853b424a-5827-4abb,46.0,Male,South,Standard,59.0,43.43,6.0,3.0,Desktop,4.0,1.0,1,4480.17
1ab9d47f-66cc-4a9f,36.0,Female,West,Standard,61.0,58.05,7.0,2.0,Desktop,1.0,1.0,1,5678.77
9f2e07ad-81c5-43f5,36.0,Female,East,Standard,23.0,81.37,10.0,0.0,Desktop,1.0,0.0,0,3111.52
87490080-f14d-4b36,32.0,Male,South,Basic,12.0,30.22,10.0,5.0,Desktop,10.0,0.0,1,817.73
80b981d3-c544-4b41,58.0,Male,East,Basic,63.0,32.01,12.0,2.0,Mobile,7.0,0.0,1,2997.11
e4523d77-0fe0-4ab0,41.0,Male,West,basic_plan,56.0,68.39,9.0,6.0,Mobile,4.0,1.0,1,4468.58
77b17eed-f7cd-459e,30.0,Male,West,Standard,8.0,82.41,6.0,2.0,Tablet,3.0,0.0,1,1505.46
72185247-b3d2-4202,28.0,Male,South,Basic,31.0,71.89,7.0,4.0,Tablet,10.0,0.0,1,3385.0
4379bc84-3bbb-41db,57.0,Male,North,Basic,63.0,55.11,5.0,8.0,Mobile,5.0,1.0,1,4548.65
d4c3a8af-e800-4d36,30.0,Male,East,Basic,53.0,53.84,7.0,0.0,Mobile,18.0,0.0,1,4118.72
2ffa02dd-c2bb-4cca,29.0,Female,West,Basic,24.0,70.31,7.0,0.0,Tablet,4.0,1.0,0,2255.67
168282b4-0be7-48e9,56.0,Female,East,Standard,61.0,44.0,12.0,0.0,Mobile,5.0,0.0,0,5067.67
b1c00255-7fb2-4c00,39.0,Female,East,Standard,42.0,69.84,8.0,0.0,Mobile,3.0,1.0,1,4540.57
8a45e590-61a3-4815,52.0,Male,South,Standard,16.0,53.36,7.0,1.0,Desktop,0.0,1.0,0,1901.06
20013035-718e-48c1,30.0,Female,North,Basic,25.0,34.17,12.0,0.0,Desktop,1.0,0.0,0,1666.74
60644af6-5ed2-4199,24.0,Female,North,Basic,33.0,21.52,10.0,2.0,Desktop,13.0,1.0,1,1587.13
8dcb7b15-aedc-4eaf,46.0,Male,West,Basic,24.0,34.74,4.0,0.0,Mobile,0.0,0.0,1,1379.22
55da9255-c68c-4081,42.0,Male,North,Standard,12.0,64.02,6.0,2.0,Mobile,21.0,1.0,1,1128.49
30890949-d628-4d1a,40.0,Female,North,Standard,24.0,71.61,6.0,2.0,Desktop,17.0,0.0,1,3117.92
b1bd57b5-818e-459d,28.0,Male,East,Standard,25.0,24.05,14.0,1.0,Mobile,3.0,0.0,0,1689.11
5389efc3-88e8-4628,40.0,Male,West,Standard,28.0,57.22,7.0,6.0,Mobile,11.0,0.0,1,2292.03
9c80a6b7-e515-4ebc,53.0,Female,West,Basic,33.0,92.93,10.0,4.0,Desktop,5.0,0.0,1,3751.81
5c00cf20-0888-4766,45.0,Female,West,Basic,29.0,49.98,9.0,3.0,Mobile,10.0,1.0,1,2697.54
d07efe1c-1357-4564,37.0,Female,South,Standard,15.0,15.83,9.0,4.0,Desktop,,1.0,1,857.96
a716e9e4-f6b2-445c,56.0,Female,North,Basic,37.0,53.93,4.0,0.0,Mobile,6.0,0.0,1,3093.87
44826ae1-3d7a-427b,54.0,Female,South,Standard,32.0,43.06,7.0,0.0,Tablet,30.0,0.0,1,2790.45
dda24dfa-7eba-48c4,47.0,Male,West,Standard,24.0,36.96,14.0,0.0,Mobile,3.0,0.0,0,2417.25
e98a807d-109f-4c5b,36.0,Male,South,Standard,24.0,,13.0,0.0,Desktop,3.0,0.0,0,2342.79
6b67acfd-c747-4589,18.0,Male,North,Basic,34.0,58.86,6.0,0.0,Mobile,8.0,1.0,1,2144.9
d51a9164-f99b-4e45,41.0,Female,North,Standard,35.0,20.51,6.0,0.0,Mobile,2.0,0.0,0,2133.49
b4072df7-7a60-454b,52.0,Male,North,Basic,17.0,35.09,6.0,1.0,Tablet,5.0,0.0,0,1396.8
8ac4e8e4-66b4-4e14,38.0,Male,West,Prem.,37.0,41.33,5.0,0.0,Mobile,7.0,1.0,0,3069.02
8565a7bb-f16f-446a,25.0,Female,South,Standard,60.0,74.47,8.0,0.0,Desktop,2.0,0.0,0,6493.63
3ac73c8f-dd32-48b1,39.0,Male,North,Basic,43.0,45.04,7.0,1.0,Desktop,8.0,0.0,1,2838.38
ffcea628-57d1-4d75,70.0,Male,North,basic_plan,2.0,28.51,7.0,0.0,Desktop,10.0,0.0,1,1363.95
16451115-b694-4e9a,35.0,Female,West,Basic,56.0,45.62,11.0,2.0,Mobile,6.0,0.0,0,3277.55
fa623ca7-48fb-4db4,50.0,female,East,Standard,54.0,65.9,8.0,3.0,Tablet,0.0,0.0,0,5503.59
0ad9b630-372c-4040,36.0,Female,South,Standard,37.0,52.32,4.0,2.0,Mobile,1.0,0.0,0,3163.32
c9720332-21b0-4a95,53.0,MALE,South,Basic,58.0,69.94,10.0,1.0,Desktop,12.0,0.0,1,4969.94
bbf1e0ff-c42a-45b3,35.0,Male,West,Standard,40.0,62.45,3.0,0.0,Mobile,2.0,0.0,1,3668.87
1655a69f-3799-4162,48.0,Female,West,Basic,39.0,53.81,8.0,1.0,Mobile,,0.0,1,3157.33
b7d42b87-d820-4eb8,37.0,Male,West,Standard,13.0,70.74,6.0,0.0,Mobile,24.0,0.0,1,2120.19
dbe46aa6-0814-497f,47.0,Male,East,Premium,19.0,77.12,9.0,0.0,Desktop,9.0,0.0,0,3726.37
2632d5bb-f846-42c7,37.0,Male,South,Standard,21.0,93.84,10.0,1.0,Mobile,3.0,0.0,0,2980.85
64990afc-6ae3-4672,41.0,Male,South,Premium,42.0,67.36,6.0,0.0,Mobile,2.0,0.0,0,6251.82
8034a313-c669-4a2d,53.0,Male,North,Basic,55.0,27.24,12.0,3.0,Mobile,7.0,0.0,0,2813.73
d8756884-632c-4fe7,45.0,Male,South,Premium,36.0,29.95,8.0,3.0,Mobile,10.0,0.0,1,3139.53
1ad3ed4a-6373-40c6,38.0,Male,West,Basic,59.0,90.88,10.0,3.0,Mobile,1.0,0.0,1,6249.83
f0f71bcb-fdb3-47c9,44.0,Male,South,Standard,8.0,54.22,9.0,1.0,Mobile,7.0,0.0,0,1286.84
d36fc564-6d05-459b,40.0,Female,East,Basic,32.0,20.82,9.0,0.0,Desktop,3.0,0.0,1,1375.48
85322712-20b5-4db8,51.0,Female,East,Standard,32.0,54.85,6.0,2.0,Desktop,10.0,1.0,1,2584.39
ad43c073-62d8-494d,44.0,Female,South,Standard,4.0,36.11,0.0,0.0,Desktop,23.0,0.0,1,1061.78
9e82cc66-c4e6-42ee,46.0,Male,East,Basic,24.0,49.59,6.0,0.0,Tablet,2.0,1.0,0,1220.68
3a35b636-07a2-41f6,73.0,Female,West,Standard,19.0,28.04,8.0,1.0,Mobile,9.0,0.0,0,2180.79
5538e867-4c24-46b9,,Male,South,Basic,65.0,16.06,8.0,0.0,Mobile,0.0,1.0,0,1747.4
3034685c-c877-4287,52.0,Male,North,Basic,41.0,19.3,8.0,2.0,Mobile,13.0,0.0,1,1244.04
6db00a2f-78b6-4332,59.0,Male,South,Basic,59.0,57.53,15.0,0.0,Mobile,7.0,0.0,0,4955.36
7e240d0d-28ee-4b5c,52.0,Female,North,Standard,45.0,33.36,12.0,0.0,Desktop,1.0,0.0,0,3196.21
61d98a55-4ca8-4e8b,45.0,Male,West,Premium,3.0,35.52,8.0,8.0,Mobile,8.0,0.0,1,1575.88
ae8e2451-c577-4f1f,36.0,Male,South,Basic,12.0,62.06,7.0,1.0,Mobile,0.0,0.0,1,872.58
da1fb02e-c20f-40ad,42.0,Female,West,Premium,52.0,52.12,7.0,3.0,Mobile,3.0,0.0,1,5602.98
71ddb14f-8fb4-4f32,54.0,Male,East,Standard,3.0,34.52,5.0,0.0,Desktop,9.0,0.0,0,1172.51
26f5997f-6025-40d3,28.0,Female,West,Premium,16.0,42.48,3.0,2.0,Mobile,3.0,1.0,0,1847.46
24db868e-47f1-44d0,38.0,Female,West,Standard,68.0,45.38,10.0,5.0,Mobile,3.0,0.0,1,4773.57
ff030437-2447-4be0,49.0,Male,South,Basic,18.0,47.12,8.0,0.0,Mobile,8.0,0.0,1,1781.78
378f724b-28aa-4799,32.0,Male,North,Standard,38.0,91.71,6.0,0.0,Desktop,7.0,1.0,0,4934.5
499bd7fd-120b-4db6,54.0,Male,South,Premium,56.0,47.62,6.0,0.0,Mobile,2.0,0.0,0,5216.94
667eb2d2-5bdb-48cb,36.0,Female,East,Standard,42.0,86.33,9.0,1.0,Mobile,8.0,0.0,1,4986.99
9fa544e3-d566-4a17,31.0,Male,West,Basic,46.0,81.06,8.0,0.0,Tablet,2.0,1.0,0,4377.42
92f4f537-40de-4152,28.0,Male,North,Premium,3.0,73.88,8.0,1.0,Tablet,2.0,1.0,0,1217.58
a769517d-f158-4d88,19.0,Male,East,Standard,59.0,42.68,4.0,1.0,Mobile,0.0,1.0,1,3475.36
4d587751-7a92-49dd,32.0,Female,West,Standard,37.0,23.36,5.0,0.0,Tablet,2.0,0.0,0,1577.44
d8ebe0ab-6d9b-4a03,33.0,Female,West,Basic,41.0,80.9,6.0,4.0,Desktop,1.0,1.0,1,4212.9
ff82c06a-ae43-4914,44.0,Female,East,Basic,33.0,72.76,12.0,2.0,Tablet,4.0,0.0,0,2818.21
e252dec6-2e23-401d,43.0,Male,North,Premium,45.0,87.49,12.0,1.0,Tablet,10.0,0.0,0,7986.44
1e4174ca-9807-4f77,50.0,Female,North,Basic,45.0,64.57,12.0,5.0,Mobile,13.0,0.0,1,3769.85
70b9b47c-f563-4a55,38.0,Male,North,Basic,28.0,63.71,8.0,0.0,Desktop,6.0,0.0,0,1998.52
6da0e3dd-2ae3-480b,33.0,Female,West,Basic,68.0,38.37,3.0,0.0,Mobile,0.0,0.0,1,3224.23
1aad0eaf-d527-4bb1,38.0,Female,East,Standard,25.0,48.02,16.0,0.0,Desktop,18.0,0.0,1,3134.18
e33c1a32-833c-4831,45.0,Male,South,Standard,11.0,59.92,5.0,1.0,Mobile,0.0,0.0,1,1640.96
72b9e768-cc7c-4232,56.0,Male,West,Standard,7.0,58.58,4.0,2.0,Mobile,3.0,0.0,1,1198.45
0f0678a1-7722-4cf5,49.0,Female,North,Basic,40.0,47.15,10.0,0.0,Tablet,8.0,1.0,0,2565.86
34ff2577-d07f-42de,53.0,Female,North,Premium,21.0,90.6,6.0,0.0,Desktop,2.0,1.0,0,4458.42
4a100a54-0b05-4aea,54.0,Female,South,Standard,37.0,64.66,8.0,2.0,Mobile,18.0,0.0,1,4484.17
d14037f0-ec09-4aca,28.0,Female,East,Premium,25.0,72.09,6.0,1.0,Desktop,4.0,0.0,0,3711.63
8c9acb89-5202-48ef,40.0,Female,North,Basic,23.0,33.72,7.0,1.0,Desktop,9.0,1.0,1,2131.52
261a8f04-2d43-4c3f,35.0,Female,North,Basic,20.0,76.93,6.0,0.0,Mobile,6.0,0.0,1,1961.96
7c116c27-7db0-47ea,52.0,Male,North,Basic,10.0,47.48,5.0,0.0,Tablet,6.0,0.0,0,848.77
5547ede5-e8c6-4836,18.0,Female,West,Standard,6.0,25.86,9.0,0.0,Mobile,3.0,0.0,0,898.47
af27bde8-8c13-4a33,53.0,Female,South,Standard,52.0,67.96,12.0,0.0,Desktop,2.0,1.0,1,5517.53
89b5a94d-7c24-49c5,31.0,Female,South,Basic,23.0,45.9,8.0,3.0,Tablet,1.0,1.0,1,1547.29
05ae649c-f7b6-49f0,25.0,Male,East,Basic,24.0,92.21,9.0,0.0,Mobile,0.0,1.0,0,2993.99
cc53d592-a4ff-4e85,34.0,Female,East,Standard,71.0,75.68,8.0,0.0,Mobile,12.0,1.0,1,7530.67
ccacc392-fada-4892,47.0,Male,West,Basic,68.0,38.77,10.0,1.0,Tablet,5.0,0.0,1,3996.87
acd9cb2e-3be0-484c,45.0,Male,East,Basic,23.0,41.96,6.0,3.0,Desktop,3.0,1.0,1,1925.54
a67fbc88-c319-4cad,69.0,Male,South,Standard,22.0,77.7,6.0,1.0,Desktop,0.0,1.0,0,3232.82
6cfe42d7-d184-4f4e,44.0,Female,South,Standard,28.0,63.93,6.0,0.0,Desktop,1.0,0.0,0,2682.81
18177721-ac12-4aff,50.0,Female,West,Standard,8.0,87.26,10.0,2.0,Desktop,1.0,0.0,0,2198.53
66cfe558-7293-42ce,45.0,Male,North,Standard,16.0,70.33,11.0,2.0,Mobile,10.0,0.0,1,2386.91
b197c864-3dee-43eb,41.0,Male,South,Premium,35.0,40.59,6.0,2.0,Tablet,6.0,1.0,0,3674.41
c72e436f-cfb6-4743,45.0,Female,South,STANDARD,37.0,72.66,9.0,1.0,Mobile,6.0,1.0,0,4426.52
f6bfdb57-58d2-4b80,38.0,Female,North,Standard,30.0,59.33,11.0,3.0,Mobile,14.0,1.0,1,3968.62
dfe6c76f-b27b-4480,38.0,Female,South,Standard,20.0,88.58,11.0,5.0,Mobile,1.0,0.0,1,3446.72
95708d58-f762-4f8c,55.0,Male,East,Standard,48.0,83.12,8.0,0.0,Mobile,1.0,0.0,1,6480.64
89dcd898-1b59-4eff,29.0,Male,North,Basic,42.0,39.59,5.0,2.0,Tablet,,0.0,1,2074.71
54d58de6-05df-437e,56.0,Male,North,basic_plan,13.0,49.42,5.0,3.0,Mobile,6.0,0.0,1,1874.57
7179d45f-4fc1-4421,50.0,Female,North,Basic,20.0,80.11,9.0,2.0,Mobile,16.0,0.0,1,2693.4
f68f597f-98d4-4f2b,44.0,Male,West,Basic,46.0,33.45,6.0,2.0,Mobile,3.0,0.0,1,2977.71
bee6940f-6eb7-4e04,40.0,Female,West,Standard,16.0,42.6,6.0,0.0,Mobile,18.0,1.0,1,1622.04
ae4a36c3-caf4-40e6,29.0,Male,North,Standard,70.0,58.59,7.0,1.0,Mobile,3.0,0.0,0,5924.92
f0a9a70c-5de0-4461,49.0,Female,North,Basic,10.0,69.0,14.0,1.0,Mobile,8.0,0.0,1,1109.63
94f1e413-2bb6-4cc3,24.0,Male,West,Basic,71.0,92.67,5.0,3.0,Mobile,4.0,0.0,1,6843.07
83c0e928-77ea-413f,18.0,Male,South,Basic,23.0,35.98,5.0,4.0,Desktop,2.0,0.0,1,869.34
78db0f38-7431-4855,52.0,Female,West,Basic,44.0,,11.0,3.0,Mobile,13.0,1.0,1,2526.48
3c23669a-d194-4fea,,Male,North,Standard,25.0,36.48,9.0,1.0,Mobile,5.0,1.0,1,2439.62
b852cd03-196b-48e3,39.0,Female,West,Standard,60.0,90.22,8.0,1.0,Desktop,5.0,1.0,0,8075.21
ca5fa04b-fccc-43c2,62.0,Female,East,Standard,31.0,43.02,13.0,0.0,Mobile,9.0,0.0,0,3009.63
48bdfa16-802b-49ec,30.0,Male,East,STANDARD,69.0,50.76,4.0,1.0,Mobile,7.0,0.0,0,4923.59
56e258ad-0578-4f19,43.0,Male,West,Premium,33.0,94.8,9.0,2.0,Mobile,2.0,0.0,1,6457.46
96a09a05-3f67-42b2,31.0,Female,North,Standard,18.0,70.11,5.0,1.0,Mobile,4.0,0.0,0,2446.01
63900994-7ec4-4dd8,46.0,Female,North,Standard,71.0,30.89,11.0,2.0,Tablet,2.0,1.0,0,4545.64
fd135fb8-22ea-47db,46.0,Male,East,Basic,53.0,43.94,5.0,1.0,Desktop,17.0,0.0,1,3114.95
449991e7-349e-4ebf,50.0,Female,North,Basic,45.0,68.49,6.0,3.0,Mobile,8.0,0.0,0,3755.79
